conversation_id,text,intent,label_source,resolved_candidate,resolution_score
conv_2787703,"@AmazonHelp Hello ! Nos avons un souci ac cette commande 404-1744564-8442712 qui n'est toujours ps partie selon le suivi colissimo. J'ai téléphoné au centre d'appel Amazon, visiblement, le tracking n'a même pas été consulté et on ne me croit pas qd je dis que ce n'est pas parti. https://t.co/LSAcL3xHyU",non_english,rule_multi,True,0
conv_318235,Wow @AmazonHelp I ordered something from Prime.The guy knocks I open the window saying 1 min but instead he throws in my front LOCKED area https://t.co/HDg0vqs9t9,account_access,rule_multi,True,2
conv_575984,@AmazonHelp hi just wonder why you haven't shipped them. It's been two days since I ordered them. Order # 113-4002806-4843420,delivery_issue,rule_single,True,2
conv_1114833,@AmazonHelp bonjour amazon je vous contacte car je rencontre un problème sur la livraison de mon article .,non_english,rule_single,True,0
conv_447150,@115830 @AmazonHelp  would you like to sort out my two little ones when they are crying tomorrow BECAUSE THEY'VE NO ELF 😤 it was on prime delivery as well!!! https://t.co/rewGFNbZSk,delivery_issue,rule_multi,True,1
conv_983391,"@AmazonHelp ...my password. After checking my account, my display name was different, and all my past orders along with...",account_access,rule_single,True,0
conv_297908,@115830 @AmazonHelp can you help? How late into the evening are deliveries attempted in the UK?,delivery_issue,rule_single,True,0
conv_934369,@AmazonHelp Hi. Can an iPhone case be returned for a refund? I’ve had an Otterbox Symmetry case stain from my jean pocket after one week.,refund_return,rule_single,True,1
conv_83392,@AmazonHelp @115821 trying to set up a fire HD for my daughter on teen account. And it won't register. Using chat to resolve issue. 2nd level says another team needs to help and they will contact me in 24-48 hours. Not acceptable.,escalation_needed,rule_single,True,5
conv_622495,Was expecting a resolution call as promised by Amazon.in yesterday for the complaint raised . But to no avail.. __email__ :( @115850 @AmazonHelp,escalation_needed,rule_single,True,0
conv_2453620,"@AmazonHelp @115850  Though my product is within return period, then why am I facing difficulties in returning it??",refund_return,rule_single,True,3
conv_1735163,@AmazonHelp I cannot get into my Amazon account. I’ve change my password about 3 times and I still can’t get into it.,account_access,rule_single,True,5
conv_689236,Received damaged re-stitched shoe from @115850 @AmazonHelp . As a prime member product also received lately. Not in priority. Waste of money and time https://t.co/i84Ur2p165,prime_subscription,rule_conflict,True,1
conv_777201,@AmazonHelp My prime has expired. Have ordered echo which comes with prime. Should I wait for delivery in November or renew prime now?,technical_device,rule_conflict,True,0
conv_469468,"@115850 help. Placed an order of @226787 QY7 and payment done but order not showing in My Orders. Not even received any confirmatory email.
@115821 @AmazonHelp @115821",billing_payment,rule_single,True,5
conv_1723906,Hi @AmazonHelp how do I file a complaint against one of your delivery drivers?,escalation_needed,rule_multi,True,0
conv_565812,I set up another Amazon Echo Dot for my Grandma and now mine is unresponsive..... @AmazonHelp,technical_device,rule_single,True,2
conv_1636630,"@AmazonHelp I bought the 150 prisma pencil set, when I’ve looked through them quite a few are split. Is there a way to replace them.",refund_return,rule_single,True,1
conv_1661793,@AmazonHelp trying to send a faulty return back with a prepaid label. Post office won’t take it... who do I give it to?,refund_return,rule_single,True,3
conv_183729,Ordered new @12772 box set 5 movies @AmazonHelp which was out on Monday but so far not arrived 😭 https://t.co/UjQZLPLoGY,delivery_issue,rule_single,True,1
conv_1560212,"@AmazonHelp I'm watching SUITS on firetv. I'm watching episodes of se01, but whenever I play SUITS, it always go to SE03EP01 by default",technical_device,rule_single,True,1
conv_2843729,"@AmazonHelp Taken AMAZON PRIME to get product soon bt unfortunately it is futile. Not get my product on time..Will u plz explain why?Also when things r delayed what z use of PRIME
@115821 @2005",prime_subscription,rule_single,True,1
conv_46492,@AmazonHelp For my return amazon has issued refund amount on 29th oct 2017 but this is still not credited into my bank account,refund_return,rule_multi,True,1
conv_158870,"@AmazonHelp Hi Where can I forward an email I received from Amazon that is suspicious, it saying my account is locked which it isn't.",account_access,rule_single,True,2
conv_105250,"@AmazonHelp Hi, my item has been marked as returned/not-delivered by Hermes , can you tell me why please? Cheers C",delivery_issue,rule_multi,True,3
conv_89345,@AmazonHelp you guys are taking longer than usual to take money from my account and two of my orders are taking longer than usual to be dispatched... could you provide an update? Thanks :),billing_payment,rule_single,True,0
conv_656164,@115830 @AmazonHelp I’m a prime member and haven’t received my parcel that was due to be delivered today.? My boy is due to start swimming tomorrow and now hasn’t got his swim wrap to keep him warm 😢  please advise.,delivery_issue,rule_multi,True,1
conv_269853,@AmazonHelp this tracker says it is supposed to arrive today but its 9:30 pm ! https://t.co/rNh8rxeGQo,delivery_issue,rule_single,True,4
conv_2457763,"Since How I met Your Mother is now removed from Netflix, @115850 @AmazonHelp can you get it on Prime Videos, please?",prime_subscription,rule_single,True,0
conv_2252984,.@115851 I was really disappointed in @115821 @AmazonHelp today. Issue unresolved after hrs and hrs of lost time for me and no renumeration from @115821. Piss poor customer service I'd say!,escalation_needed,rule_multi,True,1
conv_1953639,"@AmazonHelp 
Dear team, I have recharged my Jio number on 9th Nov having cashback of Rs 99 but I have received cash back of only Rs 20.
I have confirmed through customer care before recharge and they have committed for cashback of Rs 99.",escalation_needed,rule_single,True,9
conv_1489176,@120533 @AmazonHelp @115821 Bonjour c'est la 3eme fois consécutif que je commande chez vous et que je ne reçois pas mon colis c'est quoi ?,non_english,rule_single,True,0
conv_1719177,"@AmazonHelp When logging in, I get the messsage ""Your account has been locked for security purposes.  Please check your e-mail for instructions on how to unlock your account."" But I haven't received any email. Please help.",account_access,rule_single,True,4
conv_2843694,"@AmazonHelp hi, I have ordered a product this afternoon which was prime so instead of it arriving tomorrow it's supposedly coming on Thursday, does this not go against the idea of prime? It's not exactly any benefit to be on prime membership when this happens. 😕",prime_subscription,rule_single,True,0
conv_1853082,@AmazonHelp either I'm blind or there is no way to contact customer service on the website.  So no way to talk to someone re my order?,technical_device,golden,True,5
conv_2488404,@AmazonHelp one prime member in how many device can log in on prime video,technical_device,rule_conflict,True,1
conv_592092,@AmazonHelp I didn't pay $200 to get two of the same season I paid that for the whole collection wtf!😡 https://t.co/mzzr3TyOS8,billing_payment,rule_single,True,1
conv_2804276,@AmazonHelp I've been locked out of my account due to something with my card and I want to make sure my order was cancelled so I won't be charge for the PSN Card I tried to buy,account_access,rule_conflict,True,4
conv_848119,@120474 @AmazonHelp I’ve sent 2 emails and been told to resell!I had the price of two on my payment screen so confirmed payment.Totally miss sold,billing_payment,rule_single,True,1
conv_2817138,"@AmazonHelp your App has gone crazy , tired of trying to place a order there, switching to Flipkart",non_english,rule_single,True,1
conv_140021,"@115821 @1402 @8105 @8106 @1840 @115821 @1402 @8105 @8106 @1840
Hey @AmazonHelp Are you sure u told me that ur seller ran on the fly fooling your customers and u were helpless? Such a big guy. People should rather be ur seller and not ur customer to not be ditched. #Fraudulent",billing_payment,rule_single,True,10
conv_1549415,@AmazonHelp is there a reason I'm still getting charged every other month for Amazon Prime even though it's been canceled for months? https://t.co/eSRWLFnxiB,prime_subscription,rule_single,True,0
conv_1080610,"@AmazonHelp hi, I got the fire hd 10. Can I change Alexa's voice to the British accent? How? Thanks",technical_device,rule_single,True,2
conv_45535,@AmazonHelp my order is missing two pieces of the value pack. I don't want to return what I received but can I get those pieces?,delivery_issue,rule_multi,True,2
conv_2308659,"@AmazonHelp my Alexa device won’t stop ordering quinoa from Whole Foods, even when I have plenty of quinoa, and it plays the Autozone jingle every night at exactly 1:23am. What is the meaning of this?",technical_device,rule_single,True,0
conv_1429491,@AmazonHelp PLEASE ESCALATE Order 406-5479718-3481931AND SHARE ME THE STATUS,escalation_needed,rule_single,True,3
conv_956292,@AmazonHelp Amazon has no control on their delivery team . Poor service,escalation_needed,rule_multi,True,1
conv_43283,@115850 @AmazonHelp How come products without being delivered getting marked delivered. Same is being communicated through mail n msg 1,delivery_issue,rule_single,True,0
conv_1175588,Hey @AmazonHelp how do I know if you guys received my returned item? I don't think I got an email confirming that you got the item,refund_return,rule_single,True,3
conv_444420,@AmazonHelp i have messaged so many times why am i not receiving a reply,account_access,rule_single,True,0
conv_1681804,"@AmazonHelp I found an Amazon transaction on my bank statement that I can't place? Help?

Thank you.",billing_payment,rule_single,True,3
conv_1004578,@AmazonHelp I had ordered 2 rakhi sets way back in august... those sets never got delievered neither did i get my money back ... what am i supposed to do ... ? Been after u guys since the past 3 months ... its damn frustrating... and dissappointing too ...,refund_return,rule_multi,True,1
conv_509398,@AmazonHelp  took day off work for a delivery that never came. thanks Amazon.,delivery_issue,rule_single,True,1
conv_328738,"Hey, @AmazonHelp: I'm about to throw this Kindle Paperwhite back into a box and return it to you if your customer service reps and content syncing continue to be this flawed and frustrating.",refund_return,rule_multi,True,2
conv_1165635,"@AmazonHelp 
I have placed an order &amp; received a mail that my acc is locked. no links in mail to upload statement. Order 111-7098069-9897858",account_access,rule_single,True,6
conv_1887505,@AmazonHelp Cancelling my prime because your drivers can't be bothered delivering my stuff any more. I've had it!,prime_subscription,rule_single,True,1
